id,model,ai_model,pipeline_stage_id,pipeline_stage,content_num,content_group,times_assigned_human,total_assignments,proportions,content_group_sim_tfidf
P2_GPT35_03,GPT35,GPT35,2,reaction,3,P2GPT3,18,58,0.310344827586207,0.16189063907888884
P2_GPT35_04,GPT35,GPT35,2,reaction,4,P2GPT3,36,58,0.620689655172414,0.17973469981868065
P2_GPT35_05,GPT35,GPT35,2,reaction,5,P2GPT3,25,58,0.431034482758621,0.17551971292797167
P2_GPT35_06,GPT35,GPT35,2,reaction,6,P2GPT3,34,58,0.586206896551724,0.1696640251520618
P2_GPT35_07,GPT35,GPT35,2,reaction,7,P2GPT3,29,58,0.5,0.20533986375224075
P2_GPT35_08,GPT35,GPT35,2,reaction,8,P2GPT3,29,58,0.5,0.1896373780193347
P2_GPT35_09,GPT35,GPT35,2,reaction,9,P2GPT3,25,58,0.431034482758621,0.09180472285688142
P2_GPT35_10,GPT35,GPT35,2,reaction,10,P2GPT3,26,58,0.448275862068966,0.20761972135382306
P2_GPT35_11,GPT35,GPT35,2,reaction,11,P2GPT3,29,58,0.5,0.14693435009381486
P2_GPT35_12,GPT35,GPT35,2,reaction,12,P2GPT3,22,58,0.379310344827586,0.16773833942981656
P2_GPT35_13,GPT35,GPT35,2,reaction,13,P2GPT3,21,58,0.362068965517241,0.17223662143813948
P2_GPT35_14,GPT35,GPT35,2,reaction,14,P2GPT3,28,58,0.482758620689655,0.22019071443541707
P2_GPT35_15,GPT35,GPT35,2,reaction,15,P2GPT3,29,58,0.5,0.13409537392057255
P3_GPT35_01,GPT35,GPT35,3,account,1,P3GPT3,41,60,0.683333333333333,0.1740995075011861
P3_GPT35_02,GPT35,GPT35,3,account,2,P3GPT3,31,60,0.516666666666667,0.11814888029405164
P3_GPT35_03,GPT35,GPT35,3,account,3,P3GPT3,46,60,0.766666666666667,0.15085525227567906
P3_GPT35_04,GPT35,GPT35,3,account,4,P3GPT3,35,60,0.583333333333333,0.12288473749781106
P3_GPT35_05,GPT35,GPT35,3,account,5,P3GPT3,33,60,0.55,0.21230571374743354
P3_GPT35_06,GPT35,GPT35,3,account,6,P3GPT3,39,60,0.65,0.14243709375604155
P3_GPT35_07,GPT35,GPT35,3,account,7,P3GPT3,34,60,0.566666666666667,0.2231090207940015
P3_GPT35_08,GPT35,GPT35,3,account,8,P3GPT3,37,60,0.616666666666667,0.17380538338853183
P3_GPT35_09,GPT35,GPT35,3,account,9,P3GPT3,34,60,0.566666666666667,0.226459310718588
P3_GPT35_10,GPT35,GPT35,3,account,10,P3GPT3,35,60,0.583333333333333,0.24553731064941273
P3_GPT35_11,GPT35,GPT35,3,account,11,P3GPT3,30,60,0.5,0.16314332897881753
P3_GPT35_12,GPT35,GPT35,3,account,12,P3GPT3,41,60,0.683333333333333,0.14430679781011843
P3_GPT35_13,GPT35,GPT35,3,account,13,P3GPT3,34,60,0.566666666666667,0.23391714590699708
P3_GPT35_14,GPT35,GPT35,3,account,14,P3GPT3,33,60,0.55,0.21044893520830277
P3_GPT35_15,GPT35,GPT35,3,account,15,P3GPT3,40,60,0.666666666666667,0.18279128076516257
P4_GPT35_01,GPT35,GPT35,4,reply,1,P4GPT3,39,60,0.65,0.13986232886958178
P4_GPT35_02,GPT35,GPT35,4,reply,2,P4GPT3,44,60,0.733333333333333,0.12205086537755046
P4_GPT35_03,GPT35,GPT35,4,reply,3,P4GPT3,47,60,0.783333333333333,0.15784024966021004
P4_GPT35_04,GPT35,GPT35,4,reply,4,P4GPT3,39,60,0.65,0.11400592885469059
P4_GPT35_05,GPT35,GPT35,4,reply,5,P4GPT3,43,60,0.716666666666667,0.17560288494066909
P4_GPT35_06,GPT35,GPT35,4,reply,6,P4GPT3,32,60,0.533333333333333,0.16155394641557227
P4_GPT35_07,GPT35,GPT35,4,reply,7,P4GPT3,41,60,0.683333333333333,0.11973426237978811
P4_GPT35_08,GPT35,GPT35,4,reply,8,P4GPT3,45,60,0.75,0.12615475934249906
P4_GPT35_09,GPT35,GPT35,4,reply,9,P4GPT3,37,60,0.616666666666667,0.1377879231443291
P4_GPT35_10,GPT35,GPT35,4,reply,10,P4GPT3,39,60,0.65,0.16065066416258675
P4_GPT35_11,GPT35,GPT35,4,reply,11,P4GPT3,41,60,0.683333333333333,0.10190001937986846
P4_GPT35_12,GPT35,GPT35,4,reply,12,P4GPT3,43,60,0.716666666666667,0.13968100934000097
P4_GPT35_13,GPT35,GPT35,4,reply,13,P4GPT3,42,60,0.7,0.13900354540243
P4_GPT35_14,GPT35,GPT35,4,reply,14,P4GPT3,34,60,0.566666666666667,0.1883153649422172
P4_GPT35_15,GPT35,GPT35,4,reply,15,P4GPT3,42,60,0.7,0.18646125207694814
P1_H_01.GPT35,H,GPT35,1,news,1,P1H,34,54,0.62962962962963,0.11383280098209726
P1_H_02.GPT35,H,GPT35,1,news,2,P1H,32,54,0.592592592592593,0.13579645843578478
P1_H_03.GPT35,H,GPT35,1,news,3,P1H,23,54,0.425925925925926,0.2032561153377704
P1_H_04.GPT35,H,GPT35,1,news,4,P1H,28,54,0.518518518518518,0.22256519141362016
P1_H_05.GPT35,H,GPT35,1,news,5,P1H,28,54,0.518518518518518,0.1659419695909608
P1_H_06.GPT35,H,GPT35,1,news,6,P1H,14,54,0.259259259259259,0.14582036594617492
P1_H_07.GPT35,H,GPT35,1,news,7,P1H,19,54,0.351851851851852,0.15490362048636025
P1_H_08.GPT35,H,GPT35,1,news,8,P1H,22,54,0.407407407407407,0.15737519265947048
P1_H_09.GPT35,H,GPT35,1,news,9,P1H,22,54,0.407407407407407,0.181705397704608
P1_H_10.GPT35,H,GPT35,1,news,10,P1H,37,54,0.685185185185185,0.1797803142838393
P1_H_11.GPT35,H,GPT35,1,news,11,P1H,24,54,0.444444444444444,0.2101258271899221
P1_H_12.GPT35,H,GPT35,1,news,12,P1H,41,54,0.759259259259259,0.15834734849094034
P1_H_13.GPT35,H,GPT35,1,news,13,P1H,32,54,0.592592592592593,0.2029034180039233
P1_H_14.GPT35,H,GPT35,1,news,14,P1H,20,54,0.37037037037037,0.09638819959095649
P1_H_15.GPT35,H,GPT35,1,news,15,P1H,34,54,0.62962962962963,0.1918434470600699
P2_H_01.GPT35,H,GPT35,2,reaction,1,P2H,42,58,0.724137931034483,0.0706778870709711
P2_H_02.GPT35,H,GPT35,2,reaction,2,P2H,41,58,0.706896551724138,0.10815183305090739
P2_H_03.GPT35,H,GPT35,2,reaction,3,P2H,42,58,0.724137931034483,0.08790128493092463
P2_H_04.GPT35,H,GPT35,2,reaction,4,P2H,42,58,0.724137931034483,0.11458197457408519
P2_H_05.GPT35,H,GPT35,2,reaction,5,P2H,42,58,0.724137931034483,0.06759910330471507
P2_H_06.GPT35,H,GPT35,2,reaction,6,P2H,41,58,0.706896551724138,0.08975829078695462
P2_H_07.GPT35,H,GPT35,2,reaction,7,P2H,44,58,0.758620689655172,0.10029646941959787
P2_H_08.GPT35,H,GPT35,2,reaction,8,P2H,19,58,0.327586206896552,0.10134302672944587
P2_H_09.GPT35,H,GPT35,2,reaction,9,P2H,24,58,0.413793103448276,0.07164200332410123
P2_H_10.GPT35,H,GPT35,2,reaction,10,P2H,36,58,0.620689655172414,0.08467044989519967
P2_H_11.GPT35,H,GPT35,2,reaction,11,P2H,43,58,0.741379310344828,0.11706324402690259
P2_H_12.GPT35,H,GPT35,2,reaction,12,P2H,50,58,0.862068965517241,0.08429325106899524
P2_H_13.GPT35,H,GPT35,2,reaction,13,P2H,36,58,0.620689655172414,0.09668537031867033
P2_H_14.GPT35,H,GPT35,2,reaction,14,P2H,49,58,0.844827586206897,0.07684556138011325
P2_H_15.GPT35,H,GPT35,2,reaction,15,P2H,50,58,0.862068965517241,0.05787565165220088
P3_H_01.GPT35,H,GPT35,3,account,1,P3H,47,60,0.783333333333333,0.0781688671982093
P3_H_02.GPT35,H,GPT35,3,account,2,P3H,43,60,0.716666666666667,0.06953391265081829
P3_H_03.GPT35,H,GPT35,3,account,3,P3H,38,60,0.633333333333333,0.006335412627750972
P3_H_04.GPT35,H,GPT35,3,account,4,P3H,37,60,0.616666666666667,0.0180500114722252
P3_H_05.GPT35,H,GPT35,3,account,5,P3H,36,60,0.6,0.016905575553431987
P3_H_06.GPT35,H,GPT35,3,account,6,P3H,46,60,0.766666666666667,0.07290862073106509
P3_H_07.GPT35,H,GPT35,3,account,7,P3H,31,60,0.516666666666667,0.057656104309106636
P3_H_08.GPT35,H,GPT35,3,account,8,P3H,45,60,0.75,0.026392381804587674
P3_H_09.GPT35,H,GPT35,3,account,9,P3H,34,60,0.566666666666667,0.005554543958591589
P3_H_10.GPT35,H,GPT35,3,account,10,P3H,35,60,0.583333333333333,0.05284815119756665
P3_H_11.GPT35,H,GPT35,3,account,11,P3H,32,60,0.533333333333333,0.015574634027813877
P3_H_12.GPT35,H,GPT35,3,account,12,P3H,21,60,0.35,0.030057643603956817
P3_H_13.GPT35,H,GPT35,3,account,13,P3H,39,60,0.65,0.09547713992307152
P3_H_14.GPT35,H,GPT35,3,account,14,P3H,40,60,0.666666666666667,0.058523154528594946
P3_H_15.GPT35,H,GPT35,3,account,15,P3H,50,60,0.833333333333333,0.04025821238248937
P4_H_01.GPT35,H,GPT35,4,reply,1,P4H,41,60,0.683333333333333,0.0853470687878101
P4_H_02.GPT35,H,GPT35,4,reply,2,P4H,40,60,0.666666666666667,0.0985474138497843
P4_H_03.GPT35,H,GPT35,4,reply,3,P4H,35,60,0.583333333333333,0.10364780461522598
P4_H_04.GPT35,H,GPT35,4,reply,4,P4H,52,60,0.866666666666667,0.03221802992982687
P4_H_05.GPT35,H,GPT35,4,reply,5,P4H,45,60,0.75,0.062482208495812194
P4_H_06.GPT35,H,GPT35,4,reply,6,P4H,31,60,0.516666666666667,0.05575432126614719
P4_H_07.GPT35,H,GPT35,4,reply,7,P4H,29,60,0.483333333333333,0.037396701603599695
P4_H_08.GPT35,H,GPT35,4,reply,8,P4H,24,60,0.4,0.05291637271611603
P4_H_09.GPT35,H,GPT35,4,reply,9,P4H,30,60,0.5,0.042667676370656264
P4_H_10.GPT35,H,GPT35,4,reply,10,P4H,36,60,0.6,0.0986944093037031
P4_H_11.GPT35,H,GPT35,4,reply,11,P4H,34,60,0.566666666666667,0.09468142569155817
P4_H_12.GPT35,H,GPT35,4,reply,12,P4H,45,60,0.75,0.03717185297934976
P4_H_13.GPT35,H,GPT35,4,reply,13,P4H,49,60,0.816666666666667,0.04596620743273478
P4_H_14.GPT35,H,GPT35,4,reply,14,P4H,56,60,0.933333333333333,0.06710415611997646
P4_H_15.GPT35,H,GPT35,4,reply,15,P4H,49,60,0.816666666666667,0.06361325842249375
P1_GPT35T_01,GPT35T,GPT35T,1,news,1,P1GPT3pt5,30,58,0.517241379310345,0.30186723253799935
P1_GPT35T_02,GPT35T,GPT35T,1,news,2,P1GPT3pt5,32,58,0.551724137931034,0.339365265043153
P1_GPT35T_03,GPT35T,GPT35T,1,news,3,P1GPT3pt5,36,58,0.620689655172414,0.3040751475520796
P1_GPT35T_04,GPT35T,GPT35T,1,news,4,P1GPT3pt5,19,58,0.327586206896552,0.2592915198250861
P1_GPT35T_05,GPT35T,GPT35T,1,news,5,P1GPT3pt5,33,58,0.568965517241379,0.33846533229461645
P1_GPT35T_06,GPT35T,GPT35T,1,news,6,P1GPT3pt5,40,58,0.689655172413793,0.4153242541285003
P1_GPT35T_07,GPT35T,GPT35T,1,news,7,P1GPT3pt5,19,58,0.327586206896552,0.363956980796401
P1_GPT35T_08,GPT35T,GPT35T,1,news,8,P1GPT3pt5,34,58,0.586206896551724,0.3250345346150607
P1_GPT35T_09,GPT35T,GPT35T,1,news,9,P1GPT3pt5,23,58,0.396551724137931,0.3213909643786908
P1_GPT35T_10,GPT35T,GPT35T,1,news,10,P1GPT3pt5,20,58,0.344827586206897,0.3977882290654201
P1_GPT35T_11,GPT35T,GPT35T,1,news,11,P1GPT3pt5,33,58,0.568965517241379,0.34847468172697704
P1_GPT35T_12,GPT35T,GPT35T,1,news,12,P1GPT3pt5,33,58,0.568965517241379,0.30977116453104847
P1_GPT35T_13,GPT35T,GPT35T,1,news,13,P1GPT3pt5,39,58,0.672413793103448,0.2909110132156521
P1_GPT35T_14,GPT35T,GPT35T,1,news,14,P1GPT3pt5,36,58,0.620689655172414,0.25462059392706
P1_GPT35T_15,GPT35T,GPT35T,1,news,15,P1GPT3pt5,35,58,0.603448275862069,0.2595783981037073
P2_GPT35T_01,GPT35T,GPT35T,2,reaction,1,P2GPT3pt5,33,58,0.568965517241379,0.29829320841769824
P2_GPT35T_02,GPT35T,GPT35T,2,reaction,2,P2GPT3pt5,23,58,0.396551724137931,0.27707411318657627
P2_GPT35T_03,GPT35T,GPT35T,2,reaction,3,P2GPT3pt5,26,58,0.448275862068966,0.2941370844529411
P2_GPT35T_04,GPT35T,GPT35T,2,reaction,4,P2GPT3pt5,22,58,0.379310344827586,0.27814712821757787
P2_GPT35T_05,GPT35T,GPT35T,2,reaction,5,P2GPT3pt5,36,58,0.620689655172414,0.23468630688012593
P2_GPT35T_06,GPT35T,GPT35T,2,reaction,6,P2GPT3pt5,20,58,0.344827586206897,0.34040915965902363
P2_GPT35T_07,GPT35T,GPT35T,2,reaction,7,P2GPT3pt5,25,58,0.431034482758621,0.3080666017714725
P2_GPT35T_08,GPT35T,GPT35T,2,reaction,8,P2GPT3pt5,21,58,0.362068965517241,0.23943313079670678
P2_GPT35T_09,GPT35T,GPT35T,2,reaction,9,P2GPT3pt5,27,58,0.46551724137931,0.24567037421525836
P2_GPT35T_10,GPT35T,GPT35T,2,reaction,10,P2GPT3pt5,26,58,0.448275862068966,0.289281829153809
P2_GPT35T_11,GPT35T,GPT35T,2,reaction,11,P2GPT3pt5,23,58,0.396551724137931,0.24246645386561697
P2_GPT35T_12,GPT35T,GPT35T,2,reaction,12,P2GPT3pt5,24,58,0.413793103448276,0.2909833010951727
P2_GPT35T_13,GPT35T,GPT35T,2,reaction,13,P2GPT3pt5,24,58,0.413793103448276,0.2509672172441238
P2_GPT35T_14,GPT35T,GPT35T,2,reaction,14,P2GPT3pt5,22,58,0.379310344827586,0.309108656362648
P2_GPT35T_15,GPT35T,GPT35T,2,reaction,15,P2GPT3pt5,27,58,0.46551724137931,0.3064745992987617
P3_GPT35T_01,GPT35T,GPT35T,3,account,1,P3GPT3pt5,46,60,0.766666666666667,0.13227121336047334
P3_GPT35T_02,GPT35T,GPT35T,3,account,2,P3GPT3pt5,37,60,0.616666666666667,0.13244311475597798
P3_GPT35T_03,GPT35T,GPT35T,3,account,3,P3GPT3pt5,35,60,0.583333333333333,0.14639442064773855
P3_GPT35T_04,GPT35T,GPT35T,3,account,4,P3GPT3pt5,41,60,0.683333333333333,0.11320157419842218
P3_GPT35T_05,GPT35T,GPT35T,3,account,5,P3GPT3pt5,32,60,0.533333333333333,0.1434839242475702
P3_GPT35T_06,GPT35T,GPT35T,3,account,6,P3GPT3pt5,37,60,0.616666666666667,0.14774116727123388
P3_GPT35T_07,GPT35T,GPT35T,3,account,7,P3GPT3pt5,32,60,0.533333333333333,0.11055506407632343
P3_GPT35T_08,GPT35T,GPT35T,3,account,8,P3GPT3pt5,36,60,0.6,0.15796000527808723
P3_GPT35T_09,GPT35T,GPT35T,3,account,9,P3GPT3pt5,37,60,0.616666666666667,0.13849454306590087
P3_GPT35T_10,GPT35T,GPT35T,3,account,10,P3GPT3pt5,31,60,0.516666666666667,0.12823993801684946
P3_GPT35T_11,GPT35T,GPT35T,3,account,11,P3GPT3pt5,38,60,0.633333333333333,0.15992053240298626
P3_GPT35T_12,GPT35T,GPT35T,3,account,12,P3GPT3pt5,32,60,0.533333333333333,0.1282341574985205
P3_GPT35T_13,GPT35T,GPT35T,3,account,13,P3GPT3pt5,35,60,0.583333333333333,0.10795608818801497
P3_GPT35T_14,GPT35T,GPT35T,3,account,14,P3GPT3pt5,33,60,0.55,0.12848842063907717
P3_GPT35T_15,GPT35T,GPT35T,3,account,15,P3GPT3pt5,40,60,0.666666666666667,0.09406330888172669
P4_GPT35T_01,GPT35T,GPT35T,4,reply,1,P4GPT3pt5,36,60,0.6,0.14481460995246498
P4_GPT35T_02,GPT35T,GPT35T,4,reply,2,P4GPT3pt5,25,60,0.416666666666667,0.1444169823367067
P4_GPT35T_03,GPT35T,GPT35T,4,reply,3,P4GPT3pt5,24,60,0.4,0.1418157347190385
P4_GPT35T_04,GPT35T,GPT35T,4,reply,4,P4GPT3pt5,35,60,0.583333333333333,0.17119060717827475
P4_GPT35T_05,GPT35T,GPT35T,4,reply,5,P4GPT3pt5,34,60,0.566666666666667,0.17831966454027628
P4_GPT35T_06,GPT35T,GPT35T,4,reply,6,P4GPT3pt5,23,60,0.383333333333333,0.1241743915897173
P4_GPT35T_07,GPT35T,GPT35T,4,reply,7,P4GPT3pt5,26,60,0.433333333333333,0.15318268552755837
P4_GPT35T_08,GPT35T,GPT35T,4,reply,8,P4GPT3pt5,37,60,0.616666666666667,0.16505211721450747
P4_GPT35T_09,GPT35T,GPT35T,4,reply,9,P4GPT3pt5,22,60,0.366666666666667,0.13567741813407336
P4_GPT35T_10,GPT35T,GPT35T,4,reply,10,P4GPT3pt5,29,60,0.483333333333333,0.1517761025042616
P4_GPT35T_11,GPT35T,GPT35T,4,reply,11,P4GPT3pt5,24,60,0.4,0.17693219142411826
P4_GPT35T_12,GPT35T,GPT35T,4,reply,12,P4GPT3pt5,35,60,0.583333333333333,0.16687035262892505
P4_GPT35T_13,GPT35T,GPT35T,4,reply,13,P4GPT3pt5,28,60,0.466666666666667,0.14458261848448523
P4_GPT35T_14,GPT35T,GPT35T,4,reply,14,P4GPT3pt5,19,60,0.316666666666667,0.11410518055698794
P4_GPT35T_15,GPT35T,GPT35T,4,reply,15,P4GPT3pt5,27,60,0.45,0.155002491243535
P1_H_01.GPT35T,H,GPT35T,1,news,1,P1H,37,58,0.637931034482759,0.11383280098209726
P1_H_02.GPT35T,H,GPT35T,1,news,2,P1H,35,58,0.603448275862069,0.13579645843578478
P1_H_03.GPT35T,H,GPT35T,1,news,3,P1H,35,58,0.603448275862069,0.2032561153377704
P1_H_04.GPT35T,H,GPT35T,1,news,4,P1H,28,58,0.482758620689655,0.22256519141362016
P1_H_05.GPT35T,H,GPT35T,1,news,5,P1H,25,58,0.431034482758621,0.1659419695909608
P1_H_06.GPT35T,H,GPT35T,1,news,6,P1H,21,58,0.362068965517241,0.14582036594617492
P1_H_07.GPT35T,H,GPT35T,1,news,7,P1H,24,58,0.413793103448276,0.15490362048636025
P1_H_08.GPT35T,H,GPT35T,1,news,8,P1H,28,58,0.482758620689655,0.15737519265947048
P1_H_09.GPT35T,H,GPT35T,1,news,9,P1H,24,58,0.413793103448276,0.181705397704608
P1_H_10.GPT35T,H,GPT35T,1,news,10,P1H,26,58,0.448275862068966,0.1797803142838393
P1_H_11.GPT35T,H,GPT35T,1,news,11,P1H,21,58,0.362068965517241,0.2101258271899221
P1_H_12.GPT35T,H,GPT35T,1,news,12,P1H,49,58,0.844827586206897,0.15834734849094034
P1_H_13.GPT35T,H,GPT35T,1,news,13,P1H,41,58,0.706896551724138,0.2029034180039233
P1_H_14.GPT35T,H,GPT35T,1,news,14,P1H,28,58,0.482758620689655,0.09638819959095649
P1_H_15.GPT35T,H,GPT35T,1,news,15,P1H,42,58,0.724137931034483,0.1918434470600699
P2_H_01.GPT35T,H,GPT35T,2,reaction,1,P2H,45,58,0.775862068965517,0.0706778870709711
P2_H_02.GPT35T,H,GPT35T,2,reaction,2,P2H,47,58,0.810344827586207,0.10815183305090739
P2_H_03.GPT35T,H,GPT35T,2,reaction,3,P2H,51,58,0.879310344827586,0.08790128493092463
P2_H_04.GPT35T,H,GPT35T,2,reaction,4,P2H,49,58,0.844827586206897,0.11458197457408519
P2_H_05.GPT35T,H,GPT35T,2,reaction,5,P2H,52,58,0.896551724137931,0.06759910330471507
P2_H_06.GPT35T,H,GPT35T,2,reaction,6,P2H,44,58,0.758620689655172,0.08975829078695462
P2_H_07.GPT35T,H,GPT35T,2,reaction,7,P2H,37,58,0.637931034482759,0.10029646941959787
P2_H_08.GPT35T,H,GPT35T,2,reaction,8,P2H,29,58,0.5,0.10134302672944587
P2_H_09.GPT35T,H,GPT35T,2,reaction,9,P2H,33,58,0.568965517241379,0.07164200332410123
P2_H_10.GPT35T,H,GPT35T,2,reaction,10,P2H,43,58,0.741379310344828,0.08467044989519967
P2_H_11.GPT35T,H,GPT35T,2,reaction,11,P2H,46,58,0.793103448275862,0.11706324402690259
P2_H_12.GPT35T,H,GPT35T,2,reaction,12,P2H,46,58,0.793103448275862,0.08429325106899524
P2_H_13.GPT35T,H,GPT35T,2,reaction,13,P2H,43,58,0.741379310344828,0.09668537031867033
P2_H_14.GPT35T,H,GPT35T,2,reaction,14,P2H,48,58,0.827586206896552,0.07684556138011325
P2_H_15.GPT35T,H,GPT35T,2,reaction,15,P2H,53,58,0.913793103448276,0.05787565165220088
P3_H_01.GPT35T,H,GPT35T,3,account,1,P3H,44,60,0.733333333333333,0.0781688671982093
P3_H_02.GPT35T,H,GPT35T,3,account,2,P3H,45,60,0.75,0.06953391265081829
P3_H_03.GPT35T,H,GPT35T,3,account,3,P3H,39,60,0.65,0.006335412627750972
P3_H_04.GPT35T,H,GPT35T,3,account,4,P3H,36,60,0.6,0.0180500114722252
P3_H_05.GPT35T,H,GPT35T,3,account,5,P3H,38,60,0.633333333333333,0.016905575553431987
P3_H_06.GPT35T,H,GPT35T,3,account,6,P3H,45,60,0.75,0.07290862073106509
P3_H_07.GPT35T,H,GPT35T,3,account,7,P3H,37,60,0.616666666666667,0.057656104309106636
P3_H_08.GPT35T,H,GPT35T,3,account,8,P3H,48,60,0.8,0.026392381804587674
P3_H_09.GPT35T,H,GPT35T,3,account,9,P3H,40,60,0.666666666666667,0.005554543958591589
P3_H_10.GPT35T,H,GPT35T,3,account,10,P3H,47,60,0.783333333333333,0.05284815119756665
P3_H_11.GPT35T,H,GPT35T,3,account,11,P3H,34,60,0.566666666666667,0.015574634027813877
P3_H_12.GPT35T,H,GPT35T,3,account,12,P3H,26,60,0.433333333333333,0.030057643603956817
P3_H_13.GPT35T,H,GPT35T,3,account,13,P3H,35,60,0.583333333333333,0.09547713992307152
P3_H_14.GPT35T,H,GPT35T,3,account,14,P3H,48,60,0.8,0.058523154528594946
P3_H_15.GPT35T,H,GPT35T,3,account,15,P3H,51,60,0.85,0.04025821238248937
P4_H_01.GPT35T,H,GPT35T,4,reply,1,P4H,50,60,0.833333333333333,0.0853470687878101
P4_H_02.GPT35T,H,GPT35T,4,reply,2,P4H,49,60,0.816666666666667,0.0985474138497843
P4_H_03.GPT35T,H,GPT35T,4,reply,3,P4H,35,60,0.583333333333333,0.10364780461522598
P4_H_04.GPT35T,H,GPT35T,4,reply,4,P4H,51,60,0.85,0.03221802992982687
P4_H_05.GPT35T,H,GPT35T,4,reply,5,P4H,54,60,0.9,0.062482208495812194
P4_H_06.GPT35T,H,GPT35T,4,reply,6,P4H,46,60,0.766666666666667,0.05575432126614719
P4_H_07.GPT35T,H,GPT35T,4,reply,7,P4H,37,60,0.616666666666667,0.037396701603599695
P4_H_08.GPT35T,H,GPT35T,4,reply,8,P4H,39,60,0.65,0.05291637271611603
P4_H_09.GPT35T,H,GPT35T,4,reply,9,P4H,40,60,0.666666666666667,0.042667676370656264
P4_H_10.GPT35T,H,GPT35T,4,reply,10,P4H,50,60,0.833333333333333,0.0986944093037031
P4_H_11.GPT35T,H,GPT35T,4,reply,11,P4H,42,60,0.7,0.09468142569155817
P4_H_12.GPT35T,H,GPT35T,4,reply,12,P4H,48,60,0.8,0.03717185297934976
P4_H_13.GPT35T,H,GPT35T,4,reply,13,P4H,46,60,0.766666666666667,0.04596620743273478
P4_H_14.GPT35T,H,GPT35T,4,reply,14,P4H,56,60,0.933333333333333,0.06710415611997646
P4_H_15.GPT35T,H,GPT35T,4,reply,15,P4H,51,60,0.85,0.06361325842249375
P1_GPT4_01,GPT4,GPT4,1,news,1,P1GPT4,29,58,0.5,0.22032165854411345
P1_GPT4_02,GPT4,GPT4,1,news,2,P1GPT4,34,58,0.586206896551724,0.1883873358251637
P1_GPT4_03,GPT4,GPT4,1,news,3,P1GPT4,24,58,0.413793103448276,0.1853396612769806
P1_GPT4_04,GPT4,GPT4,1,news,4,P1GPT4,8,58,0.137931034482759,0.18349511329146523
P1_GPT4_05,GPT4,GPT4,1,news,5,P1GPT4,23,58,0.396551724137931,0.19790443685915318
P1_GPT4_06,GPT4,GPT4,1,news,6,P1GPT4,42,58,0.724137931034483,0.15364994310275512
P1_GPT4_07,GPT4,GPT4,1,news,7,P1GPT4,16,58,0.275862068965517,0.19320342361979237
P1_GPT4_08,GPT4,GPT4,1,news,8,P1GPT4,26,58,0.448275862068966,0.1993910242026171
P1_GPT4_09,GPT4,GPT4,1,news,9,P1GPT4,16,58,0.275862068965517,0.20787848574988677
P1_GPT4_10,GPT4,GPT4,1,news,10,P1GPT4,33,58,0.568965517241379,0.18599093944229023
P1_GPT4_11,GPT4,GPT4,1,news,11,P1GPT4,20,58,0.344827586206897,0.15326019941502064
P1_GPT4_12,GPT4,GPT4,1,news,12,P1GPT4,22,58,0.379310344827586,0.16283941515606218
P1_GPT4_13,GPT4,GPT4,1,news,13,P1GPT4,11,58,0.189655172413793,0.17141849756796762
P1_GPT4_14,GPT4,GPT4,1,news,14,P1GPT4,30,58,0.517241379310345,0.2234948778576121
P1_GPT4_15,GPT4,GPT4,1,news,15,P1GPT4,20,58,0.344827586206897,0.18234508181064563
P2_GPT4_01,GPT4,GPT4,2,reaction,1,P2GPT4,35,58,0.603448275862069,0.19006388206266492
P2_GPT4_02,GPT4,GPT4,2,reaction,2,P2GPT4,36,58,0.620689655172414,0.13351364988235578
P2_GPT4_03,GPT4,GPT4,2,reaction,3,P2GPT4,28,58,0.482758620689655,0.13996895148688884
P2_GPT4_04,GPT4,GPT4,2,reaction,4,P2GPT4,34,58,0.586206896551724,0.14780227694389225
P2_GPT4_05,GPT4,GPT4,2,reaction,5,P2GPT4,30,58,0.517241379310345,0.1863015035949053
P2_GPT4_06,GPT4,GPT4,2,reaction,6,P2GPT4,31,58,0.53448275862069,0.18344727014982576
P2_GPT4_07,GPT4,GPT4,2,reaction,7,P2GPT4,30,58,0.517241379310345,0.16948988334533707
P2_GPT4_08,GPT4,GPT4,2,reaction,8,P2GPT4,30,58,0.517241379310345,0.15023278876405843
P2_GPT4_09,GPT4,GPT4,2,reaction,9,P2GPT4,25,58,0.431034482758621,0.17697239822042346
P2_GPT4_10,GPT4,GPT4,2,reaction,10,P2GPT4,19,58,0.327586206896552,0.13893317366816946
P2_GPT4_11,GPT4,GPT4,2,reaction,11,P2GPT4,31,58,0.53448275862069,0.1772669039656861
P2_GPT4_12,GPT4,GPT4,2,reaction,12,P2GPT4,23,58,0.396551724137931,0.17368268644177068
P2_GPT4_13,GPT4,GPT4,2,reaction,13,P2GPT4,27,58,0.46551724137931,0.1924320050026946
P2_GPT4_14,GPT4,GPT4,2,reaction,14,P2GPT4,29,58,0.5,0.1946017746201664
P2_GPT4_15,GPT4,GPT4,2,reaction,15,P2GPT4,34,58,0.586206896551724,0.16160012985970007
P3_GPT4_01,GPT4,GPT4,3,account,1,P3GPT4,39,54,0.722222222222222,0.1289977181309148
P3_GPT4_02,GPT4,GPT4,3,account,2,P3GPT4,33,54,0.611111111111111,0.18782106256106154
P3_GPT4_03,GPT4,GPT4,3,account,3,P3GPT4,26,54,0.481481481481481,0.12994721454245933
P3_GPT4_04,GPT4,GPT4,3,account,4,P3GPT4,25,54,0.462962962962963,0.17003233778656868
